10,210,410,610,810,1010,1210
0.7095808383233533,0.7836826347305389,0.8495508982035929,0.9086826347305389,0.9258982035928144,0.9303892215568862,0.9431137724550899
0.02292983,0.012269479,0.004198442,0.003954937,0.005569704,0.006562016,0.00435565710
10,210,410,610,810,1010,1210
0.5142215568862275,0.6983532934131736,0.7529940119760479,0.781437125748503,0.8405688622754491,0.8884730538922155,0.9131736526946108
0.056340538,0.007265797,0.003878725,0.004664297,0.014927305,0.005517867,0.003650012
