2.5995443E7,2.3191902E7,7117351.0,4973787.0,4362006.0,4227840.0,5495885.0,9635532.0,6399901.0,8880599.0,5697131.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
104.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,107.0,105.0
2.8693724E7,7335817.0,9156973.0,9926891.0,1.7730093E7,1.4626308E7,6087294.0,3723673.0,3967454.0,6553710.0,4194574.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,113.0,112.0,111.0,113.0,103.0,113.0,109.0,113.0,108.0,97.0
2.3589801E7,2.3029676E7,2.8367736E7,1.2862825E7,6412929.0,3616116.0,3212882.0,6812203.0,4125513.0,3875528.0,9209664.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,113.0,113.0,105.0,113.0,111.0,111.0,110.0,108.0,113.0,112.0
2.5477327E7,5530917.0,6974342.0,5189682.0,7537757.0,3.8818609E7,1.0391727E7,6687366.0,8456026.0,3400341.0,4167679.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
112.0,113.0,113.0,113.0,113.0,106.0,102.0,113.0,113.0,113.0,113.0
2.8174703E7,3.8157384E7,3.325773E7,8323071.0,4687622.0,4826440.0,4653333.0,1.6796359E7,7288164.0,6076111.0,4279070.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
112.0,108.0,113.0,105.0,112.0,113.0,113.0,113.0,101.0,113.0,113.0
4.1894726E7,2.6911132E7,1.6241155E7,5744643.0,7969466.0,1.6705271E7,6170881.0,5838261.0,3686572.0,3867643.0,4173786.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,113.0,107.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0
2.7729668E7,2.4700393E7,8074697.0,4446563.0,7705012.0,2.0698106E7,1.8583314E7,3269359.0,3990281.0,3795098.0,3777593.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
104.0,112.0,113.0,113.0,105.0,113.0,113.0,106.0,113.0,113.0,113.0
2.745916E7,5.0749112E7,6471279.0,6263949.0,3.567007E7,1.8914453E7,1.3013037E7,1.56613E7,4309812.0,1.4257365E7,7360862.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,113.0,110.0,113.0,113.0,113.0,113.0,106.0,113.0,113.0,113.0
2.3887263E7,3.3015056E7,1.7136987E7,1.132067E7,7927068.0,8248197.0,4477933.0,4029697.0,4085467.0,3996443.0,3662327.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
109.0,113.0,104.0,108.0,113.0,111.0,113.0,113.0,113.0,113.0,107.0
2.3516855E7,4981158.0,6764177.0,1.4105467E7,4659236.0,5672440.0,7156965.0,6858211.0,1.0192718E7,7069010.0,4158553.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,105.0,113.0,113.0,112.0,113.0,113.0,113.0,110.0,112.0,108.0
3.3138288E7,6260391.0,5784495.0,6220439.0,4647491.0,5016424.0,5344560.0,6553826.0,2.6152925E7,7030833.0,3133271.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,109.0,113.0,113.0,113.0,110.0,113.0,106.0,110.0,113.0,108.0
2.4949563E7,5.69011E7,5058590.0,6779694.0,9562296.0,1.7412317E7,4130522.0,4402546.0,3945004.0,4299266.0,4195281.0
10.0,100.0,1000.0,10000.0,100000.0,1000000.0,1.0E7,1.0E8,1.0E9,1.0E10,1.0E11
113.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,110.0,113.0,113.0
4.504374E7,6523827.0,5695296.0,1.3549909E7,5446070.0,1.9031113E7,1.2493537E7,2844858.0,3134204.0,3041817.0,3056697.0
