0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
60.0,98.0,89.0,92.0,111.0,91.0,103.0,105.0,99.0,107.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,7.0,9.0,3.0,6.0,5.0,4.0,6.0,5.0,9.0,8.0
2.9382585E7,3.3964238E7,2.7834026E7,1.2139647E7,9353210.0,1.3707273E7,1.5103518E7,1.0014256E7,1.4215135E7,8914331.0,1.5322622E7,8417402.0,7213594.0,4711979.0,4805105.0,3956056.0,3837711.0,3105607.0,3364483.0,3223221.0,1.0656982E7,7307369.0,2.9816973E7,1.5714402E7,2488559.0,2468115.0,2567437.0,2901843.0,3195399.0,2952602.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
113.0,100.0,107.0,109.0,110.0,112.0,60.0,79.0,111.0,112.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,8.0,6.0,5.0,5.0,8.0,5.0,7.0,8.0,6.0,8.0
3.4715981E7,1.8338327E7,3.4607428E7,1.3139183E7,9399092.0,4.1787998E7,2.1848718E7,1.1850674E7,9092796.0,8645512.0,8938217.0,2.0643431E7,1.6985643E7,3759091.0,3740894.0,2850964.0,4404521.0,2271892.0,2738313.0,2162721.0,2725627.0,1958163.0,2682101.0,5723580.0,2548479.0,2800053.0,2655942.0,3904197.0,2649266.0,2848168.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
100.0,108.0,113.0,90.0,110.0,98.0,103.0,95.0,104.0,102.0,113.0,113.0,113.0,113.0,113.0,113.0,112.0,113.0,113.0,113.0,7.0,7.0,67.0,7.0,5.0,6.0,5.0,5.0,5.0,6.0
7.5780037E7,4.053284E7,1.6359176E7,1.5962766E7,9378787.0,8868979.0,9006382.0,8310103.0,7522716.0,8435441.0,9231255.0,8559232.0,6403824.0,4085199.0,4158142.0,3762390.0,3623033.0,3074371.0,3360878.0,2124286.0,2257480.0,2983126.0,2581271.0,3959864.0,2464370.0,2425197.0,2726430.0,1838709.0,1984120.0,1946610.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
93.0,113.0,112.0,113.0,101.0,89.0,111.0,107.0,112.0,87.0,113.0,113.0,113.0,113.0,113.0,113.0,111.0,113.0,113.0,113.0,5.0,8.0,7.0,6.0,9.0,5.0,8.0,6.0,8.0,8.0
2.8465797E7,9.1311686E7,1.8965505E7,2.908264E7,1.0276115E7,9439575.0,1.4404637E7,1.4220781E7,8798362.0,2.8267784E7,7815660.0,7076172.0,5695142.0,6949480.0,4185429.0,4340499.0,2895000.0,3022166.0,2950073.0,2562919.0,1920063.0,1860555.0,1937750.0,3325381.0,1936250.0,2017317.0,1763936.0,2217269.0,1951414.0,2100311.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
60.0,60.0,107.0,80.0,113.0,111.0,87.0,112.0,95.0,96.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,5.0,7.0,5.0,6.0,69.0,5.0,6.0,9.0,6.0,4.0
2.9321429E7,7.1542514E7,3.0922417E7,4.2346086E7,8419026.0,1.417356E7,1.011724E7,9513378.0,9024668.0,7694781.0,4828730.0,7848772.0,6878092.0,4949310.0,9172731.0,6198647.0,3421286.0,2722222.0,3425955.0,2957412.0,3156811.0,2588881.0,2419168.0,2993791.0,2421341.0,2494078.0,2496624.0,2525995.0,2347033.0,2313115.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
60.0,105.0,113.0,105.0,60.0,103.0,113.0,108.0,98.0,105.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,9.0,5.0,5.0,10.0,5.0,9.0,10.0,11.0,6.0,10.0
4.0791141E7,9.7864942E7,1.9176775E7,1.0241789E7,1.09193E7,9504398.0,1.1157194E7,1.1912636E7,9207935.0,1.0617853E7,9098931.0,6613792.0,5078856.0,4740563.0,8010707.0,3557188.0,3510640.0,3226547.0,2794669.0,2116664.0,2879446.0,2763814.0,2675686.0,3339213.0,1892355.0,2152887.0,2041236.0,1859488.0,2220254.0,2496101.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
60.0,105.0,84.0,109.0,111.0,97.0,109.0,97.0,108.0,111.0,113.0,60.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,113.0,8.0,4.0,5.0,5.0,6.0,68.0,6.0,7.0,5.0,4.0
2.7202525E7,5.8829987E7,1.5669581E7,2.7165721E7,1.355663E7,8668244.0,1.1143326E7,7949358.0,9181919.0,1.2506082E7,8180992.0,7991387.0,4681265.0,3883303.0,4569773.0,5295850.0,6860182.0,3674605.0,2933492.0,3281808.0,2325524.0,5059325.0,2659558.0,4350614.0,2420329.0,2352412.0,2420756.0,1782162.0,2226820.0,2299512.0
0.01,0.060000000000000005,0.11000000000000001,0.16000000000000003,0.21000000000000002,0.26,0.31,0.36,0.41,0.45999999999999996,0.51,0.56,0.6100000000000001,0.6600000000000001,0.7100000000000002,0.7600000000000002,0.8100000000000003,0.8600000000000003,0.9100000000000004,0.9600000000000004,1.0100000000000005,1.0600000000000005,1.1100000000000005,1.1600000000000006,1.2100000000000006,1.2600000000000007,1.3100000000000007,1.3600000000000008,1.4100000000000008,1.4600000000000009
110.0,105.0,85.0,112.0,110.0,107.0,100.0,107.0,112.0,113.0,113.0,113.0,113.0,113.0,113.0,106.0,113.0,113.0,113.0,113.0,6.0,6.0,7.0,10.0,6.0,5.0,5.0,5.0,6.0,5.0
3.1798778E7,5.3825676E7,1.6704786E7,7556448.0,7235661.0,6823386.0,8055400.0,7615871.0,6720921.0,8115406.0,7152983.0,6659336.0,4989585.0,4340969.0,4355921.0,4269478.0,3766968.0,3049040.0,2994235.0,2987905.0,3274886.0,3600784.0,2256459.0,4328666.0,1764928.0,2297496.0,1967312.0,2255038.0,2547458.0,1770483.0
