"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.04360502788490223","0.041037081869634624","0.042837868937945826","0.05657714669990915","0.06484489571386151","0.06788995085721612","0.07903029188221272","0.0770121348621811","0.08801002283471089","0.08649085142177569","0.09680767637952212","0.08593697745509707"
"2145686","265886","1260057","552800","7461091","770497","1607039","13032101","3074619","4305792","3177120","3650354"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.0366363303893833","0.03597548749522031","0.039720727558204834","0.057717797630880335","0.066579120812101","0.06898088785324825","0.07649955933334107","0.07133983500479914","0.07903627337359981","0.08478185485451623","0.08344389795633894","0.0818599343457137"
"1376929","328542","442859","529663","854758","775838","2053640","2159764","1672148","7356764","1542216","2738370"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.037568720749388274","0.03377477119884832","0.0352381791367063","0.048728509790412156","0.05800464607810176","0.06725486546017691","0.07307892295092942","0.07711675510459044","0.08876570430085716","0.07427568606102232","0.07822757381525108","0.08770136744081179"
"1991431","312713","662257","569109","649999","778344","851776","1014166","1422976","3602372","3558461","1702820"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.037178001517375485","0.03674851576866608","0.044091041421679376","0.048203311822499824","0.06171301599599433","0.06190375213522589","0.06439691368364882","0.07714294477088432","0.07966731519007082","0.08144136107949226","0.08121438560177761","0.08343946272169542"
"7567967","260800","436578","9204844","27715441","1142085","2939762","2146558","1215883","2146338","1984427","18961191"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.03848997217219519","0.037406809507275526","0.0376536730274062","0.05446265566891556","0.062162993918610715","0.06774588510165862","0.0794344799529727","0.08599309040275689","0.08286935643506206","0.07635542379579406","0.08734823686934824","0.08584625842087656"
"1806776","272911","456128","681717","906662","2463262","1212889","1127684","6653849","14917143","3928321","2979254"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.035758793956461726","0.03430833218573227","0.034650985376819564","0.05149609286805161","0.05974060858003977","0.06565859565734372","0.06905186641809684","0.07172513340585349","0.07231247730949489","0.07762711966286676","0.09581235903298314","0.08453080103934316"
"1561251","736243","1418333","5827691","10161081","802356","913112","1653526","1534443","3415070","1654405","2015664"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.03870668707172865","0.03654449387948205","0.03863893381291155","0.06003541121091651","0.0685054850765005","0.07244630911969784","0.07476503380650987","0.07322383658388665","0.08360173630048683","0.08999790716750741","0.08770620044156971","0.0908482765665917"
"851241","298141","447466","526864","855063","762045","996257","1114764","1337464","1411031","1693818","1755372"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.03810522167377918","0.03730770374254138","0.034998537112761505","0.0455679869756467","0.061533362073971434","0.06149639742932609","0.06673898996236205","0.07466363861832707","0.07659360845328816","0.08281531295725304","0.08003468594150365","0.07445027170145771"
"782099","295112","451623","706730","920176","3524041","928641","1129566","1301965","1539917","1717224","2186776"
"10","110","210","310","410","510","610","710","810","910","1010","1110"
"0.03944792583162786","0.03961139764798316","0.042225558209233766","0.053265749769649026","0.06932383564119492","0.07280033516309244","0.07527015781616257","0.0823758832612049","0.08852855294507614","0.08203583064960689","0.08389031115478189","0.09466914376139551"
"1595417","267310","456748","677548","964906","1296497","938168","1097575","1298776","1742430","1860103","1763025"
