10,110,210,310,410,510,610,710,810,910,1010,1110
0.05656507403215111,0.07399895752595288,0.07858163847919676,0.07204677436588558,0.08434720570643407,0.09348025846512492,0.0881003105883943,0.10369804695373919,0.08773932161934787,0.09322849716453684,0.10012171458130767,0.09414556481386621
5.98956976E8,2.552393238E9,3.977673165E9,5.943245628E9,8.508861211E9,1.0217639104E10,1.1242917144E10,1.6708061833E10,1.6113002453E10,1.6834776229E10,1.8435942591E10,2.1183624943E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.04464493317990823,0.06637504046280646,0.07709762651422264,0.08054111110172547,0.07261227076462809,0.09532338089828889,0.09076131914375223,0.09088938716358834,0.08938403081559247,0.10615741774295148,0.07230390091442658,0.0924625563235353
5.75508282E8,3.21197776E9,3.979268862E9,6.070073888E9,8.070316013E9,9.992093499E9,1.1237492636E10,1.3238602695E10,1.5323471097E10,1.7048044265E10,1.9355327428E10,2.0830444162E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.045824378474134383,0.08148894175365681,0.07029093761109362,0.06892634869292791,0.07880283889271279,0.07462559539574547,0.08713572107650829,0.0870649360083747,0.09932874189513301,0.08577082924273516,0.0955919843959078,0.09791582713596221
1.229674787E9,3.996100943E9,6.326337557E9,9.120471848E9,9.616541492E9,9.833945361E9,1.1007161527E10,1.290688493E10,1.6767400288E10,2.0305118861E10,1.9099680827E10,1.9845767818E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.046671504674255196,0.0733564023323522,0.07553532120444204,0.07545284338854398,0.08203954242977213,0.08231233170356368,0.08497754264792239,0.07842608798660025,0.078408733216767,0.08206727012784971,0.08223677881177224,0.08740144285916693
9.2951272E8,3.187451585E9,3.965881876E9,5.926766425E9,7.70494424E9,9.258915568E9,1.1711131354E10,1.3047897671E10,1.4566526989E10,1.6350791697E10,1.8265190792E10,1.9946768582E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.04844071977003116,0.06458930608991165,0.08398030795268245,0.07858968289943476,0.07847344785024153,0.07278785348195328,0.0791291301353857,0.09086460453656615,0.10471075831801595,0.08583163175227117,0.09269498314053562,0.09115966391479917
5.64893001E8,2.401633107E9,3.821212532E9,5.730646798E9,8.636008849E9,9.186470977E9,1.1579651859E10,1.2670328603E10,1.4384682421E10,1.7450174641E10,1.8126196392E10,2.2500043628E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.04931462840257279,0.07145955285964127,0.07747085050352805,0.08524896118926215,0.07699603434644527,0.09202804614433675,0.09462081887464137,0.08337544776038898,0.08279576582193007,0.09901193071463593,0.09385071798374116,0.09498350449934788
7.87770161E8,2.66359145E9,3.979214331E9,5.692211226E9,7.570334487E9,9.254031139E9,1.0974204456E10,1.2982459447E10,1.4628893688E10,1.63942378E10,1.8094069717E10,2.1134525198E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.043805307858643755,0.06568703376409125,0.07851656516491222,0.08265488834371856,0.07426350685166622,0.07990992431731139,0.10018128617607074,0.08656597154479236,0.07906339045332744,0.08330404907853414,0.08243044027397155,0.08664061789601804
6.32745365E8,2.480925452E9,3.876858145E9,5.827158215E9,7.337830388E9,9.23882468E9,1.2174425986E10,1.7145350449E10,1.4523593653E10,1.6061591641E10,1.7795316978E10,2.0089524978E10
10,110,210,310,410,510,610,710,810,910,1010,1110
0.04946995620647373,0.07507857418171783,0.07389856208572208,0.08445945795383306,0.08108195441430083,0.09367885995245584,0.09780976713349138,0.09117044334402946,0.08635088503170982,0.09607656581982031,0.08548720854121311,0.1040709249742555
6.30285403E8,2.456841175E9,3.830957357E9,5.509776899E9,7.354352946E9,9.228604116E9,1.2722818137E10,1.3102206087E10,1.6418299043E10,1.6395827675E10,1.8068061829E10,1.9698781256E10
